,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
863,106968.0,Jorginho,Chelsea,7.0818877,5.8143606,1.2675271,4418,2152,0.296175591564533,0.24316565077544144,0.053009962060637635
864,106981.0,Jamie Vardy,Leicester,19.167301,18.033426,1.1338754,1569,35705,0.04831416129131074,0.045456054413991386,0.0028581090141053863
865,107176.0,Loris Karius,Union Berlin,0.9642269,0.089636415,0.8745905,199,315,0.27549339173332094,0.02561040303063771,0.24988301595052084
866,107269.0,Riccardo Improta,Benevento,5.876354,3.6186616,2.2576923,2614,2499,0.21163340824611093,0.13032394354226065,0.08130944638597627
867,107275.0,Mattia De Sciglio,Juventus,0.100420326,0.10417273,-0.0037523995,33,1609,0.005617047482354808,0.0058269394044182625,-0.0002098918294521353
868,107275.0,Mattia De Sciglio,Lyon,3.7056859,1.6674428,2.038243,2370,1609,0.20727888051584836,0.09326902096726422,0.11400986903198318
870,107462.0,Charlie Taylor,Burnley,6.623642,1.4720547,5.151587,3335,2590,0.23016517668617278,0.05115248043104489,0.1790126726894305
871,107552.0,Benito Raman,Schalke,4.7759614,4.166972,0.6089893,985,1326,0.3241602694826428,0.28282616616733836,0.04133411482268689
872,107555.0,Kalifa Coulibaly,Nantes,5.265214,4.972946,0.29226804,744,1047,0.45259719455139685,0.4274738825494717,0.025123326575744686
873,107567.0,Darwin Machís,Granada,9.475273,8.08709,1.3881831,1898,2149,0.39682391678360573,0.33868686539342424,0.05813703008894035
874,107636.0,Mu'nas Dabbur,Hoffenheim,7.2840815,6.9139185,0.37016293,1027,1070,0.612679739978826,0.5815445659316589,0.031135199003130477
875,107891.0,Sanjin Prcic,Strasbourg,1.093559,0.46025494,0.63330406,612,395,0.24916534423828124,0.10486821041831487,0.14429712416250495
876,107941.0,Michael Keane,Everton,13.308503,6.0748644,7.2336383,5173,3235,0.3702520119904366,0.16900704573995362,0.201244966250483
877,108055.0,Islam Slimani,Leicester,0.01801846,0.015608872,0.0024095883,25,662,0.0024496396142550465,0.0021220521264205885,0.0003275875328530718
878,108055.0,Islam Slimani,Lyon,4.13949,4.0220356,0.11745429,659,662,0.5627705553867306,0.546802440078597,0.015968106664559632
879,108100.0,Pedro Bigas,Eibar,1.9889667,1.3044424,0.6845242,1766,1638,0.10928388509412679,0.07167266081832122,0.03761121961805555
880,108105.0,Paul Nardi,Lorient,9.547877,0.4671087,9.080769,1306,2196,0.39130644806964365,0.019143799397897635,0.37216264346041095
881,108176.0,Roque Mesa,Real Valladolid,4.638533,3.2964861,1.342047,2565,1836,0.22737907791968784,0.1615924544324023,0.06578661517639825
882,108186.0,Raúl Jiménez,Wolves,5.5043235,6.062322,-0.55799896,851,881,0.56230317720896,0.6193064798967792,-0.0570032983578564
883,108226.0,Mohamed Salah,Liverpool,29.952398,29.47639,0.4760067,3836,3326,0.8104978413447084,0.7976173313712042,0.012880518002031226
885,108345.0,Elseid Hysaj,Napoli,3.7323995,1.5147185,2.2176807,3033,1875,0.17915517578125,0.07270648600260417,0.10644867350260416
886,108388.0,Marc-Aurèle Caillard,Metz,2.0455806,0.035200104,2.0103803,213,376,0.48963364134443566,0.008425556598825658,0.48120803021370095
887,108585.0,Alassane Pléa,Borussia M.Gladbach,12.5427265,12.151325,0.39140168,1982,1902,0.5935043832355744,0.5749838394822884,0.018520583865770407
888,108632.0,John Egan,Sheff Utd,10.0088005,1.8442649,8.1645355,3239,2833,0.3179640145508847,0.058589424970837564,0.25937459496613574
889,108640.0,Conor Townsend,WBA,5.2813687,1.7405344,3.5408342,2859,2403,0.19780407039215303,0.06518855672352918,0.13261551366862387
891,108860.0,Davy Klaassen,Werder Bremen,0.61553556,0.3686835,0.24685204,190,230,0.24086174342943276,0.1442674553912619,0.09659427974535072
892,108914.0,Mitchell Weiser,Leverkusen,1.542358,1.336526,0.20583214,498,236,0.5881873955160885,0.5096921435857223,0.07849530850426625
893,108919.0,Maximilian Arnold,Wolfsburg,9.07097,7.081225,1.9897442,4154,2738,0.2981691994398854,0.2327648800946745,0.06540430262630399
894,109000.0,Jesse Lingard,West Ham,11.907758,11.256729,0.65102816,1855,1516,0.7069249618651056,0.6682754556862219,0.038649428173860335
895,109062.0,Vincent Laurini,Parma Calcio 1913,2.006639,0.52222764,1.4844114,1207,930,0.1941908641528058,0.0505381594422043,0.1436527047106015
896,109085.0,Salvatore Molina,Crotone,5.2289906,3.024827,2.2041636,2910,2437,0.19311003749567218,0.11170883710921471,0.08140120038645748
899,109149.0,Bryan Cristante,Roma,8.097299,5.682173,2.4151258,4058,2298,0.317126587020303,0.2225393987511219,0.09458717498912098
901,109227.0,Javier Manquillo,Newcastle,1.7645515,0.7200293,1.0445223,944,894,0.17763940866628217,0.07248616911954261,0.10515324808073791
902,109338.0,Sergio Rico,PSG,2.9009802,0.1789502,2.72203,478,859,0.30394438453825307,0.018749148243381204,0.285195222972297
903,109349.0,Roberto Torres,Osasuna,7.524121,6.3828063,1.1413145,2010,2018,0.3355653609700198,0.2846643090602546,0.05090104434842279
904,109526.0,Mehdi Abeid,Nantes,2.6766298,1.626653,1.0499767,1943,1405,0.17145671369342194,0.10419841508424155,0.06725829317900633
905,109565.0,Jeison Murillo,Celta Vigo,8.511415,3.9382718,4.5731435,4275,2883,0.2657049194293596,0.1229429268150581,0.14276202437036614
906,109571.0,David Ferreiro,SD Huesca,6.6716723,5.5468183,1.1248541,2982,2658,0.22590312283231048,0.18781552052838718,0.03808761091497807
907,109670.0,Patrick Bamford,Leeds,25.08737,23.83512,1.2522503,1753,3247,0.6953690425777641,0.6606592684112258,0.03470974127108918
908,109807.0,Bertrand Traoré,Aston Villa,13.365904,12.53939,0.8265146,2530,2458,0.48939438424913545,0.4591314255269782,0.030262943202640294
909,109811.0,Roger Martí,Levante,14.840692,13.917609,0.9230823,1504,2301,0.5804703309193013,0.5443654232365004,0.03610491431417386
910,109835.0,Koffi Djidji,Crotone,7.050075,2.0553856,4.9946895,2044,1614,0.3931268741650209,0.11461258407271337,0.27851429009230755
911,109896.0,Sergio Postigo,Levante,4.209561,1.6601232,2.5494375,2342,1723,0.21988419827789465,0.08671566281841718,0.1331685266035349
912,109915.0,Sadio Mané,Liverpool,23.241055,22.771475,0.46957865,3630,3052,0.6853521704517529,0.6715047893799148,0.013847338575210671
913,109922.0,Adam Webster,Brighton,10.67891,5.951223,4.727688,5063,2790,0.3444809780325941,0.1919749270203293,0.15250606195046482
914,109930.0,Edgar Badia,Elche,19.358654,0.7833224,18.575333,2354,2894,0.6020313782286627,0.024360406291674314,0.5776710114811895
915,110132.0,Dominique Heintz,Freiburg,3.7550924,1.3339607,2.4211318,2564,1478,0.228659210411557,0.0812289969685597,0.14743022376694118
916,110154.0,Memphis Depay,Lyon,24.437632,24.197065,0.24056636,3692,3094,0.7108555148321348,0.7038577375060601,0.006997728625188431
917,110165.0,Dominik Kohr,Eintracht Frankfurt,1.1785094,0.7439824,0.43452692,463,1639,0.06471375330982593,0.040853210598175815,0.023860538056741917
918,110165.0,Dominik Kohr,Mainz,5.3260484,3.9913242,1.334724,1492,1639,0.2924614767245653,0.21916972376210722,0.07329173434282528
919,110182.0,Matthias Ginter,Borussia M.Gladbach,14.158299,6.737191,7.4211082,6240,3259,0.3909932335815242,0.18605315403617867,0.20494007954534557
920,110184.0,Tobias Strobl,Augsburg,4.0568585,1.8034992,2.2533596,2099,1963,0.18599963273190748,0.0826871758265211,0.10331245690538636
921,110189.0,Jordan Pickford,Everton,14.601419,1.0635306,13.537889,2629,2961,0.4438121606272163,0.03232615688933347,0.4114859547819571
922,110260.0,Sead Kolasinac,Arsenal,0.20839618,0.16861802,0.039778154,144,1584,0.011840692674270783,0.009580569435851742,0.002260122335318363
923,110260.0,Sead Kolasinac,Schalke,3.4642258,1.7429302,1.7212955,1803,1584,0.19683101923778804,0.09903011900005919,0.09780088097158104
924,110266.0,Rani Khedira,Augsburg,4.456787,2.7984965,1.6582906,1759,1930,0.20782945069624353,0.13049983681792424,0.0773296138783193
925,110272.0,Janik Haberer,Freiburg,0.34728995,1.278816,-0.93152595,616,530,0.058973765823076355,0.21715742866947965,-0.15818364845131927
926,110290.0,Joël Veltman,Brighton,6.308992,3.5384932,2.7704988,3774,2439,0.23280412674732215,0.13057170397143425,0.102232429032054
927,110297.0,Denis Cheryshev,Valencia,2.8213482,1.9861543,0.83519393,1041,1177,0.2157360585746668,0.15187246473339927,0.06386360032333595
928,110373.0,Hakan Çalhanoglu,AC Milan,10.681944,9.490063,1.1918813,4172,2742,0.35061084572022017,0.31149002620549554,0.03912083064440303
