,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
1537,327721.0,Dayot Upamecano,Bayern,6.423205889615929,6.617510303272866,-0.19430441365693696,3578,2506,0.23068177576433901,0.23765998694914522,-0.006978211184806195
1538,327722.0,Stefan Lainer,Borussia M.Gladbach,0.26956369780236855,0.7054680566070601,-0.4359043588046916,929,881,0.027537721682421305,0.07206824641842839,-0.044530524736007084
1539,327905.0,Alexis Claude-Maurice,Lens,3.8138090143231675,3.7515629568854347,0.062246057437732816,517,750,0.4576570817187801,0.45018755482625217,0.007469526892527938
1540,327905.0,Alexis Claude-Maurice,Nice,-0.08596580900484696,-0.05669256823603064,-0.029273240768816322,51,750,-0.010315897080581636,-0.0068031081883236765,-0.0035127888922579587
1541,328096.0,Jean-Philippe Mateta,Crystal Palace,-1.1479688280960545,-1.0673165442422032,-0.08065228385385126,318,891,-0.11595644728242975,-0.1078097519436569,-0.008146695338772854
1542,328265.0,Niklas Schmidt,Werder Bremen,3.6469784722849727,3.652558771003969,-0.005580298718996346,1014,1185,0.2769857067558207,0.27740952691169385,-0.0004238201558731402
1543,328269.0,Sam Lammers,Empoli,-1.709921736153774,-1.6365193228120916,-0.0734024133416824,455,2136,-0.07204726416378261,-0.06895446584882409,-0.0030927983149585283
1544,328269.0,Sam Lammers,Sampdoria,-1.7007083949865773,-1.5623826978262514,-0.13832569716032594,534,2136,-0.07165906158651308,-0.0658307316499825,-0.005828329936530588
1545,328288.0,Arnaud Nordin,Montpellier,5.967213069250342,6.1975504013695755,-0.2303373321192339,1492,2547,0.2108555854858778,0.21899471382931363,-0.008139128343435827
1546,328315.0,Álvaro Fernández,Espanyol,2.1569367097108625,1.408007132646162,0.7489295770647004,566,1096,0.17712071521348324,0.11562102366619945,0.0614996915472838
1547,328330.0,Marcos Senesi,Bournemouth,2.6247892898391,4.489517413720023,-1.8647281238809228,2136,2717,0.08694554143743799,0.14871423159175637,-0.061768690154318386
1548,328433.0,Thibault De Smet,Reims,1.844570293427445,2.5359664761214518,-0.6913961826940067,1791,1866,0.08896641286627548,0.12231349563286745,-0.033347082766591964
1549,328463.0,Souleyman Doumbia,Angers,0.738272854117211,1.9075230178325437,-1.1692501637153327,1762,1910,0.034787726110235076,0.08988328356279002,-0.05509555745255495
1550,328470.0,Martin Hongla,Real Valladolid,0.8766491873830091,1.3943841503933072,-0.5177349630102981,1034,1993,0.03958777062943845,0.06296767362538769,-0.023379902995949237
1551,328470.0,Martin Hongla,Verona,0.6966845644055866,0.7023006637464277,-0.005616099340841174,358,1993,0.03146091861339829,0.03171453072613071,-0.0002536121127324163
