,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
0,188.0,Gareth Barry,WBA,2.6913281632778236,2.7732447911594065,-0.08191662788158283,1430,2071,0.11695776663206381,0.12051763940335422,-0.0035598727712904173
1,217.0,Claudio Pizarro,FC Koln,-1.1617075623944402,-1.0861222065868787,-0.07558535580756143,423,640,-0.16336512596171815,-0.15273593530127982,-0.010629190660438326
2,538.0,Paolo Cannavaro,Sassuolo,0.29434393224073574,0.9521242003538646,-0.6577802681131288,907,1554,0.017046945882668092,0.05514232820582227,-0.03809538232315418
3,661.0,Alessandro Gamberini,Chievo,-1.2600760271889158,0.013792244018986821,-1.2738682712079026,1082,1912,-0.05931320211663307,0.0006492165071698817,-0.05996241862380294
4,715.0,Dario Dainelli,Chievo,0.4918071274587419,1.1927082671609242,-0.7009011397021823,1131,1598,0.027698774387538653,0.06717380728691062,-0.039475032899371966
6,2247.0,Daniele Bonera,Villarreal,0.6600141255185008,1.5779935740865767,-0.9179794485680759,927,1248,0.04759717251335342,0.1137976135158589,-0.06620044100250547
7,2446.0,Rémy Vercoutre,Caen,5.912454599165358,4.159089764405508,1.75336483475985,1630,3276,0.1624300714056417,0.11426070781333812,0.048169363592303574
8,2794.0,Souleymane Camara,Montpellier,-1.8233146401744076,-1.5694192271603011,-0.25389541301410645,449,1019,-0.16103858451000655,-0.13861406324281364,-0.022424521267192916
9,2837.0,Jermain Defoe,Bournemouth,0.4665026087895967,0.7947722098324448,-0.3282696010428481,307,1186,0.035400703871048655,0.06031155049318721,-0.024910846622138556
10,2877.0,Emiliano Moretti,Torino,3.181552456924692,2.68209746532375,0.49945499160094187,1697,1900,0.1507051163806433,0.12704672204165132,0.023658394338991983
11,2943.0,Christian Maggio,Napoli,0.637169077701401,0.5251685870462097,0.11200049065519124,643,695,0.08251110358723178,0.06800744292684731,0.014503660660384478
12,2987.0,Pepe Reina,Napoli,4.54120669857366,2.6152862775488757,1.9259204210247844,1845,3532,0.11571591247781127,0.06664093006211744,0.04907498241569383
14,3283.0,Joaquín,Real Betis,5.341602588866372,5.74870416036807,-0.40710157150169834,2250,2607,0.18440515266512214,0.19845929207254556,-0.014054139407423418
15,3328.0,Gianluigi Buffon,Juventus,2.1207558054011315,1.4737984471721575,0.646957358228974,961,1984,0.09620364036597875,0.0668557763334144,0.02934786403256435
16,3793.0,Cedric Varrault,Dijon,1.9754359809448943,2.4735862207598984,-0.49815023981500417,726,933,0.1905565254930766,0.23860960328873618,-0.048053077795659566
17,3807.0,Peter Crouch,Stoke,-0.24583504861220717,0.4852972849039361,-0.7311323335161433,888,1717,-0.012885937318053958,0.025437830891877837,-0.038323768209931795
18,3859.0,Wayne Rooney,Everton,6.032814708684448,6.765433238557883,-0.7326185298734345,1899,2376,0.2285157086622897,0.25626641055143495,-0.027750701889145246
20,4056.0,Fernando Torres,Atletico,0.6038686334814206,0.8861549072626308,-0.2822862737812102,495,1064,0.05107911373433069,0.07495671208048568,-0.023877598346154997
21,4092.0,Rafael,Lyon,2.3508470507513266,3.208997005276615,-0.8581499545252882,1973,1914,0.11054139737075204,0.15089327611018566,-0.04035187873943361
22,4173.0,Arjen Robben,Bayern,6.146062397020616,6.461680068257012,-0.31561767123639584,1519,1563,0.35389994608564007,0.3720737083449335,-0.018173762259293427
23,4368.0,Sergio Pellissier,Chievo,-1.0958201221656054,-0.9493786603561603,-0.14644146180944517,199,635,-0.15531308818095196,-0.13455760540481013,-0.020755482776141837
24,4387.0,Fernando Navarro,Deportivo,1.1617820403771475,1.2465719007886946,-0.08478986041154712,828,1111,0.09411375664621356,0.10098242220610487,-0.006868665559891306
25,4444.0,Albano Bizzarri,Udinese,5.945893464901019,3.1466167283942923,2.7992767365067266,1735,3076,0.17396957472077104,0.09206615915327904,0.081903415567492
